ticker,name,market_cap,gross_margin,gm_stability,rev_stability,net_cash,net_cash_to_mcap,debt_to_ebitda,debt_to_ebitda_inv,interest_coverage,survival_months,fcf_positive_years,fcf_margin,capex_intensity_inv,fcf_conversion,toll_margin_flag,revenue_cagr,share_count_change,sector,norm_earnings_yield,ni_max_drawdown,price_drawdown_52w,eliminated_reason,stress_haircut,stressed_earnings_yield,implied_haircut_gap,P1_resilience,P2_survival,P3_offense,P4_toll_model,P5_secular,P6_valuation,composite_score,crisis_sector_penalty,data_coverage,buy_score,playbook,generated_at
CMCSA,Comcast Corporation,79642836992,0.7174695045551182,46.55385959473373,55.07925790736411,-85143996416.0,-1.0690728712307496,2.674770969304085,0.34190711358090997,6.843955545475165,1.6687131432599949,4,0.15548837171704108,0.8835312472212566,0.9618461846184618,1.0,0.006220134237919117,-0.05122793601361719,Communication Services,0.17876058334574502,0.0,0.313577574183707,现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CMG,"Chipotle Mexican Grill, Inc.",40778113024,0.253757190098847,48.55445881383988,18.96518996480915,-4374457792.0,-0.10727464974716727,2.2768605913696773,0.3957479899822859,,10.318802556544854,4,0.12138507736423515,0.9441255832724909,0.9425880719721363,0.0,0.11364082990765789,-0.01893470396476138,Consumer Cyclical,0.031865801373281315,0.0,0.32014537945592914,现金仅撑10个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CMI,Cummins Inc.,91714437120,0.25292545292545293,65.7825164774143,8.812113176500551,-5057999872.0,-0.05514944027167792,1.6466825696341452,0.5272363525715807,13.045592705167174,8.209847674908623,4,0.07086427086427087,0.9633204633204633,0.8392543088287021,0.0,0.06246086056249833,-0.0075198338527773245,Industrials,0.02637262001439627,0.6582984658298466,0.08650476246001226,现金仅撑8个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CMS,CMS Energy Corporation,23076294656,0.4152711090291603,19.604429865942542,8.36751481913468,-18906000960.0,-0.8192823519474478,6.26017091863517,0.15360579814233907,2.56390977443609,1.154480483782298,0,-0.2111488464691416,0.5271109029160324,-1.6834733893557423,0.050903696763867634,-0.002215234024431356,0.016998574722462356,Utilities,0.04114612047359706,0.0,0.06554922858558632,利息覆盖2.6x过低; 现金仅撑1个月; 债务/EBITDA=6.3过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CNC,Centene Corporation,31311667200,0.07119423751264266,36.3586825696104,13.80952066848222,7369999360.0,0.23537550118059508,5.635456344464442,0.1699103589376801,-8.923303834808259,20.092530937301646,3,0.0221843441474096,0.9960621633971157,,0.0,0.10452664402969458,-0.03706354142140578,Healthcare,0.00427157069426185,1.0,0.0772701001013848,利息覆盖-8.9x过低; 债务/EBITDA=5.6过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CNP,"CenterPoint Energy, Inc (Holdin",29149792256,0.45057176445441915,21.16668819747196,13.996051998460612,-23488999808.0,-0.8058033347790045,6.736626585152838,0.14313059211223383,2.380952380952381,6.803418803418803,0,-0.25478251576359945,0.4795340386876136,-2.2661596958174903,0.1685725481813971,0.0012857616218755474,0.012205527969944896,Utilities,0.03469149938081809,0.13245033112582782,0.010657183225563638,利息覆盖2.4x过低; 现金仅撑7个月; 债务/EBITDA=6.7过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
COHR,Coherent Corp.,55246594048,0.3516835725282546,25.263690484680772,3.666885634743774,-1001384960.0,-0.018125732042955714,2.607164142632784,0.3499973925469093,1.3871762089364483,19.2821805187702,4,0.03317731232514331,0.9241261145433438,3.0,0.0,0.20548879782532903,0.13301074385396294,Technology,-0.0005950095307493443,1.0,0.3384946825683005,利息覆盖1.4x过低,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
COIN,"Coinbase Global, Inc.",41703202816,0.7463949897825262,14.062414613208855,1.9207595081442446,2473578496.0,0.059313873491054214,7.94498198775553,0.12202589358880135,18.820062519756945,32.08435024129346,3,0.3378739995752873,0.9911991171545641,1.9252011581121407,1.0,0.3100276522124539,0.05075869063676275,Financial Services,0.007849007459791934,0.5113242545944927,0.5958484608944348,债务/EBITDA=7.9过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
COO,"The Cooper Companies, Inc.",13712603136,0.6553855928061773,58.972580164364366,38.03221984144622,-2587799936.0,-0.1887168986321927,3.076037833935018,0.30065803515437023,6.665,0.8331332533013205,4,0.1059769328511387,0.9114456064900792,1.1568418244865297,0.8512853093539241,0.07346203139761864,-0.0022022771607430602,Healthcare,0.026384487059948412,0.23742871954380507,0.16615277735930112,现金仅撑1个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
COR,"Cencora, Inc.",60292530176,0.03572165157521616,93.01256982581795,45.188482980549495,-12915615232.0,-0.21421584389140763,2.847332864650558,0.3228584216481428,6.380154519443577,3.4616621410149375,4,0.009980739004440128,0.9979212176270112,2.063571593565436,0.0,0.1043399050694318,-0.020235213047593792,Healthcare,0.026982621151427195,0.1353199720619976,0.17307534450050033,现金仅撑3个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
COST,Costco Wholesale Corporation,414665998336,0.12843206714262356,78.30002137680215,43.721654531628644,897999872.0,0.0021655980369829093,0.7416968563497318,1.0083726630745111,71.24675324675324,5.3477527594328285,4,0.028473849619416135,0.9800243428343052,0.967650327200889,0.0,0.06640442726947482,0.0004312924629519266,Consumer Defensive,0.01664110399138294,0.0,0.14556064479346642,现金仅撑5个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CPAY,"Corpay, Inc.",24221818880,0.7859781914286339,75.60546608258566,23.074622089222743,-7930028288.0,-0.32739194060062266,4.110048256038027,0.22935525968437315,4.817473405835859,19.061928767266462,4,0.2868881148608019,0.9556673732439449,1.2143516796189286,1.0,0.097332408585459,-0.02323013552280384,Technology,0.04138612607774565,0.0,0.003308170824896317,债务/EBITDA=4.1过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CPB,The Campbell's Company,6512824320,0.3042036477128645,78.57828130516015,27.960101215279856,-6934000000.0,-1.0646686689684883,4.302639457694385,0.2196527990614119,3.307246376811594,2.7315968289920725,4,0.06876036282063787,0.9584511850190188,1.1710963455149501,0.0,0.061920271398032245,-0.0009708731703798046,Consumer Defensive,0.10686607926190768,0.33916083916083917,0.3582133136638582,现金仅撑3个月; 债务/EBITDA=4.3过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CPT,Camden Property Trust,11269573632,0.6140965870671554,61.120249320817734,21.987267169841274,-4234384928.0,-0.37573603636400643,5.088822637361666,0.18730721507807552,3.885705191733158,0.7207064638132158,4,0.2454453132546659,0.7201209499067074,1.004570022524983,0.7136552902238513,0.03414829875709913,-0.0004242300239107877,Real Estate,0.03559755347450575,0.5951168954821241,0.032743650401136914,现金仅撑1个月; 债务/EBITDA=5.1过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CRH,CRH PLC,66733154304,0.36125724357091354,45.02823833569073,32.25129994470299,-17187999232.0,-0.25756311703326373,2.693920487879347,0.33968308726991125,6.932098765432099,4.738574040219379,4,0.07776323871071114,0.9275509386599727,0.7806970509383379,0.0,0.045975003842854356,-0.03529743150098452,Basic Materials,0.05321193096648141,0.18332470222682548,0.23983864336385552,现金仅撑5个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CRL,Charles River Laboratories Inte,10913844224,0.3295514598611041,35.22404416542398,28.48155833489684,-2872701968.0,-0.2632163249758328,3.4447496560344595,0.2706543319834261,0.07031739061375888,2.496326475726544,4,0.12912694234321914,0.9454218801598453,,0.0,0.0032857552523495315,-0.01143013985270025,Healthcare,0.018939453941027775,1.0,0.030051387367473592,利息覆盖0.1x过低; 现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CRM,"Salesforce, Inc.",134037544960,0.7767609873570138,37.033681270558965,49.486098123857154,-30710999040.0,-0.2291223630600284,3.2995734934632743,0.28172398792180314,,6.086382558916788,4,0.34682721252257676,0.9856953642384106,1.9313396808367977,1.0,0.09820006113830493,-0.017990772059601645,Technology,0.03356895264936968,0.0,0.39441256739274977,现金仅撑6个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CRWD,"CrowdStrike Holdings, Inc.",186626555904,0.7466899972049074,56.1873895237398,14.343013607699026,3731457792.0,0.0199942488030452,13.846204015576797,0.07094108448593431,-3.531922486706399,14.057755008275079,4,0.25799848503898065,0.9229304624579567,,1.0,0.2900686653697968,0.03881035640224306,Technology,-0.0003868782213241952,1.0,0.1302614601849722,利息覆盖-3.5x过低; 债务/EBITDA=13.8过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CSCO,"Cisco Systems, Inc.",449993572352,0.6493804497475907,47.5493126744894,12.936792843228263,-16361000960.0,-0.036358299240776444,1.9404363985015292,0.4565300324100243,7.967984934086629,8.222020917400972,4,0.23454654569845024,0.984025841070357,1.305304518664047,0.8312681658253023,0.03192384157728467,-0.012316675406952027,Technology,0.02495868983482844,0.18179655910568462,0.12176924485426688,现金仅撑8个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CSGP,"CoStar Group, Inc.",11295119360,0.7887280566676933,56.21360390837279,23.860435527020787,74000128.0,0.006551513591087894,4.194852705882353,0.2249793336630913,,5.537410090391189,3,0.012627040344933785,0.8801971050200185,3.0,1.0,0.14160530575519847,0.00912056272385997,Real Estate,0.019709840410221217,0.9496402877697842,0.7143447348511649,现金仅撑6个月; 债务/EBITDA=4.2过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CTAS,Cintas Corporation,82394275840,0.5003939486165667,40.94566328680606,34.36410480877558,-2416939136.0,-0.029333823391972175,0.8632835671204383,0.8982437444815146,23.39389563634925,1.2322942654981208,4,0.16992168705750896,0.9604567850408035,0.9695080398679896,0.3346464953885557,0.09598334537578124,-0.003202996776347833,Industrials,0.018106961737209923,0.0,0.08998099715345065,现金仅撑1个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CTSH,Cognizant Technology Solutions ,21497849856,0.33717074095129806,55.347813622269825,24.642375175373903,424999936.0,0.019769415957725814,0.280647643803277,1.8844896640504494,95.02702702702703,4.8031660242744065,4,0.12293916998294485,0.9863558840250142,1.163677130044843,0.0,0.028031282502597676,-0.02004550269136174,Technology,0.10333591567902706,0.07161572052401746,0.47577851946094063,现金仅撑5个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CTVA,"Corteva, Inc.",59692183552,0.4729038561002241,28.04484043038177,31.948400510862637,-1390000000.0,-0.023286130901697056,0.8104322752638652,0.9430116597980499,10.377777777777778,4.2053475935828875,4,0.16177231193609562,0.9660364346876616,2.573126142595978,0.24301285366741365,-0.0010322883978914899,-0.019660179345633355,Basic Materials,0.01626259825382908,0.35919790758500436,0.0,现金仅撑4个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CVNA,Carvana Co.,66314686464,0.20627890955614606,17.287999666704366,3.33188827991991,-2719000064.0,-0.0410014765805468,2.4000853479031066,0.3773463374646613,-0.7623762376237624,15.068802049329294,3,0.043745694321425055,0.9927664599940951,0.6318407960199005,0.0,0.1431413679257303,0.10283682504402569,Consumer Cyclical,0.0018095539072652321,0.5333333333333333,0.36816806832569515,利息覆盖-0.8x过低,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CVS,CVS Health Corporation,137468411904,0.13769346899894794,43.73656195757842,26.61139185015946,-66543002624.0,-0.4840603139466672,5.083376869280072,0.1874984694518663,1.6848348829753126,3.148809493919114,4,0.019417161816314196,0.9929563978142947,3.0,0.0,0.0763108477649228,-0.0074918856169351455,Healthcare,0.03462068073735794,0.6168183788469874,0.025858957050716058,利息覆盖1.7x过低; 现金仅撑3个月; 债务/EBITDA=5.1过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
CVX,Chevron Corporation,387943301120,0.30410124056562854,58.82949088971945,13.595066078707402,-40100998656.0,-0.10336819463109073,1.1984381474964059,0.6903988283714279,17.222678718159408,1.6219425750532832,4,0.08996269627830311,0.9059436540296695,1.3490527685177656,0.0,-0.07852874895364959,0.013698529222134104,Energy,0.05593214249957661,0.39746228676159595,0.07748046925529162,现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
D,"Dominion Energy, Inc.",62533337088,0.49018538713195203,44.51052448428508,14.475159067653841,-51862001664.0,-0.8293496569840376,6.336650687378641,0.1518222306697094,2.7858555885262115,1.3367088607594937,0,-0.4410517387616624,0.23415727614200899,-2.428285523682455,0.30061795710650674,0.05798731389635825,0.017265072072629506,Utilities,0.03272254600966547,0.0,0.008229933703341352,利息覆盖2.8x过低; 现金仅撑1个月; 债务/EBITDA=6.3过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DAL,"Delta Air Lines, Inc.",55937413120,0.24165141089577677,40.14767003000691,16.568729620467757,-16419000320.0,-0.2935244839581169,2.8085787658514882,0.32694923902723383,10.108983799705449,5.898840804214963,3,0.06064958020326999,0.928997538034215,0.7678321678321678,0.0,0.07799197884220499,0.00615062585381021,Industrials,0.06430847976975593,0.24994575829898025,0.09182154353251215,现金仅撑6个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DASH,"DoorDash, Inc.",75340128256,0.5087847196908946,33.39620881030212,25.89806626122379,2246000128.0,0.029811472053355992,2.4348148622222223,0.3724651610324816,362.5,10.616565766549408,4,0.13311948676824378,0.9558941459502807,1.9529411764705882,0.36261573230298183,0.2772574009717286,0.03517174761321562,Consumer Cyclical,-0.002870316324193118,0.0,0.3862780945002934,现金仅撑11个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DD,"DuPont de Nemours, Inc.",18592172032,0.34501387063804934,48.18612914460201,3.996993012398063,-2506999936.0,-0.13484169206723484,2.0714746095134418,0.43076068801355105,1.6389776357827477,5.668662674650698,3,0.025113155205139435,0.9433493940721274,,0.0,-0.19269293381346742,-0.036949267932516516,Basic Materials,0.08357011743037641,1.0,0.10925674228448523,利息覆盖1.6x过低; 现金仅撑6个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DDOG,"Datadog, Inc.",87872331776,0.7995549081775629,61.90238967827365,60.98585981140167,3473565056.0,0.03952967886245067,37.09841600508098,0.026774897223591956,12.485758205986075,20.507052445365073,4,0.2669024888843759,0.9604867940141657,3.0,1.0,0.2694953937625746,0.03366707906168642,Technology,0.0008247618850578207,0.4136416575054695,0.11038232261334036,债务/EBITDA=37.1过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DE,Deere & Company,169670590464,0.3648270457852905,25.004403515489585,6.290772592407066,-39643001856.0,-0.23364686683524738,5.627235215330662,0.17014803106595394,2.9738170347003154,13.448407353217412,4,0.07233852009403335,0.9053397514832643,0.6427292619852795,0.0,-0.0450056665565175,-0.032769550641523426,Industrials,0.0433545965737696,0.3015935471178438,0.051819676668169,利息覆盖3.0x过低; 债务/EBITDA=5.6过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DECK,Deckers Outdoor Corporation,13338127360,0.5770385958654284,24.67278714999145,21.675791144324528,1130255040.0,0.0847386600453034,0.35561716298202645,1.651208157767613,525.2513833992094,10.149269178176537,4,0.2005249716024133,0.9845361069649741,1.071538985089901,0.5901286528847612,0.1469097911350663,-0.03764549454950783,Consumer Cyclical,0.06122574241186433,0.0,0.22492132937531695,现金仅撑10个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DELL,Dell Technologies Inc.,282687307776,0.19999471542567246,42.350073179556574,6.914478100147349,-20343001088.0,-0.07196290929382543,2.2697475827339555,0.39686514905393355,5.655769230769231,9.744898405441413,4,0.07532279941517378,0.9768095263259877,1.440700808625337,0.0,0.035349838884853435,-0.03084290206067375,Technology,0.014466514369440665,0.0,0.061078186919448996,现金仅撑10个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DG,Dollar General Corporation,25859373056,0.30660930299520633,62.648388201306645,42.65161808088124,-14445288064.0,-0.558609368940147,4.663696159109697,0.2035127870383398,9.52069897253293,1.490209638913141,4,0.05601810058329943,0.9709495534035857,1.582569987257912,0.0,0.04125293834210786,0.0016964578594462765,Consumer Defensive,0.06491676137563974,0.3226565876550166,0.2496799844130655,现金仅撑1个月; 债务/EBITDA=4.7过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DGX,Quest Diagnostics Incorporated,25064599552,0.3321250566379701,57.07398879064246,11.557524508594748,-6015000000.0,-0.23997989624853353,2.8787063649929987,0.3196209178301198,5.758122743682311,2.2361308677098153,4,0.12315360217489806,0.952242863615768,1.3699596774193548,0.0,0.03743568077946513,-0.0022803853939463714,Healthcare,0.03653559268322437,0.09725158562367865,0.00017548612200046776,现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DHI,"D.R. Horton, Inc.",41199964160,0.23696657557284004,26.264518841991908,15.103131203635291,-5033900032.0,-0.12218214589825507,1.7232640825432237,0.5067745411507004,,6.756338132177681,4,0.09586749351832387,0.9959883680190597,0.9158484882293875,0.0,0.007612158904120037,-0.05045290723990348,Consumer Cyclical,0.11495641068052813,0.24623664956689933,0.2025646606133944,现金仅撑7个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DHR,Danaher Corporation,134621831168,0.5911348095083034,56.86307006040447,14.990111929199523,-23509999616.0,-0.1746373482816537,3.4701045071815204,0.2688096525432385,16.973584905660378,5.306214082375674,4,0.2140996418104852,0.9529469228264409,1.4554510237963476,0.6371160316943447,-0.026665255865112814,-0.009892028173122736,Healthcare,0.036186552788163004,0.33915938410320434,0.20884115849793505,现金仅撑5个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DIS,Walt Disney Company (The),164708106240,0.3776436325125761,37.62182820296253,32.36684009287485,-41676001280.0,-0.253029448467296,2.4015214189441667,0.37714196568632624,7.624172185430464,3.1238373786594584,4,0.10671961874503574,0.9150225046333068,0.8123992260561109,0.0,0.045093923223104904,0.0018681156816720002,Communication Services,0.03472051334053393,0.25151033386327504,0.2191487814198274,现金仅撑3个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DLR,"Digital Realty Trust, Inc.",74907631616,0.5539220690327601,38.55187767020862,13.758671968141025,-16987886848.0,-0.22678446082884096,6.7339724547281135,0.1431849862642292,4.071615971795674,12.002157196548449,4,0.39461108133699524,,1.843310619300636,0.5130735634425336,0.09218604990875767,0.0567246657894902,Real Estate,0.010805310921445753,0.3650233232648777,0.0236869292546249,债务/EBITDA=6.7过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DLTR,"Dollar Tree, Inc.",23147429888,0.364046610824344,59.40035264888811,29.43759188941293,-6586000000.0,-0.2845240284500997,3.1569035334556657,0.2935216656943871,20.058479532163744,2.2327797284666677,4,0.07212108099197395,0.9415819243965011,1.0916179337231968,0.0,0.0799582484358976,-0.035474121752226084,Consumer Defensive,-0.012210858888767185,1.0,0.14701514608444755,现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DOC,"Healthpeak Properties, Inc.",15353377792,0.5999666254740458,53.27201661037348,10.196203731433648,-9535784704.0,-0.6210870880132121,6.939360972579175,0.13909442074394146,1.9315678063294208,12.290215896721515,4,0.44356197599868485,,3.0,0.6665554182468192,0.1104698360850378,0.0833486848961682,Real Estate,0.018252449317440727,0.7065624203140551,0.01460176628920018,利息覆盖1.9x过低; 债务/EBITDA=6.9过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DOV,Dover Corporation,27232339968,0.397669541607976,48.42172547150161,27.280648172166963,-1897995000.0,-0.0696963610997176,1.8971788878085643,0.46572738101975825,13.519148781109937,10.907203351243057,4,0.13757210162258693,0.9727820738304304,1.01769358182596,0.0,0.010445978801371991,-0.011714387575030294,Industrials,0.054285511334580004,0.5943993717757347,0.13334190963050596,现金仅撑11个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DOW,Dow Inc.,21554647040,0.06337570056044836,24.496949063178313,11.404278396070264,-15454999808.0,-0.717014747646733,4.838854155495226,0.1965078914513879,-1.9028901734104047,20.074104939789475,2,-0.03620396317053643,0.9379753803042434,,0.0,-0.11108214737616817,0.005802948878728342,Basic Materials,0.042496636493287714,1.0,0.28731786687808614,利息覆盖-1.9x过低; 债务/EBITDA=4.8过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DPZ,Domino's Pizza Inc,11015225344,0.3995065581051313,42.384444356989725,25.218108603762506,-4958016864.0,-0.4501058043901603,5.005161574812445,0.19028910638883442,4.930857469434409,1.9324002993315839,4,0.13593214890544403,0.9755955169176319,1.1160038823075797,0.0,0.02876024391390608,-0.017154442998883246,Consumer Cyclical,0.048960755060155396,0.0,0.31421332964421345,现金仅撑2个月; 债务/EBITDA=5.0过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DRI,"Darden Restaurants, Inc.",22484365312,0.21881805460100856,59.95330189979102,43.64757964227014,-7779999776.0,-0.3460182072316616,3.722601991079254,0.25172418536907737,7.650980392156863,2.1835364337229546,4,0.08500666572822045,0.9443639404804293,0.9780868902439024,0.0,0.07838539390453025,-0.018946702660221693,Consumer Cyclical,0.044607663417775376,0.0,0.1022135083197594,现金仅撑2个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DTE,DTE Energy Company,31091914752,0.3030858732768433,13.74766753684396,3.8801625281642194,-26734000256.0,-0.8598376931507676,7.6041724751432085,0.12732086074819315,2.4678030303030303,1.2609271523178809,0,-0.06449981029467561,0.7199317060832173,-0.6976744186046512,0.0,-0.06307993398170852,0.0034131558220573677,Utilities,0.0429854517053836,0.0,0.03218277664720426,利息覆盖2.5x过低; 现金仅撑1个月; 债务/EBITDA=7.6过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DUK,Duke Energy Corporation (Holdin,101752905728,0.5117721872382666,29.680102974780688,31.722440489472042,-89068998912.0,-0.8753459989643353,5.53519833738892,0.17285492072711514,2.5718216840946617,3.242014897108951,1,-0.05254831404907404,0.5649719266681144,-0.34098228663446056,0.3725739574608885,0.03867971409471327,0.0033056081010534033,Utilities,0.03656652331822439,0.0,0.022029089566206084,利息覆盖2.6x过低; 现金仅撑3个月; 债务/EBITDA=5.5过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
DVA,DaVita Inc.,15111716864,0.32247824884562265,42.3283899329347,56.43581892540781,-12554295488.0,-0.830765663556572,4.733967946204785,0.2006433449800745,3.322404927525236,3.348106097251628,4,0.09606606841906319,0.9577907287575838,1.7549956280304178,0.0,0.055264367135682946,-0.088143250778561,Healthcare,0.0485563623646251,0.2024249686546155,0.00775453619081512,现金仅撑3个月; 债务/EBITDA=4.7过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EA,Electronic Arts Inc.,52422107136,0.789669366617979,42.11368128384617,43.1360256455447,1126000000.0,0.021479487596307217,1.2484849022916051,0.667340724268038,23.264150943396228,7.4733542319749215,4,0.30845837206214316,0.9694595671225601,2.6189402480270574,1.0,0.0046911288415614205,-0.027992379146170143,Communication Services,0.019471746859618642,0.2087421944692239,0.0010989332262274498,现金仅撑7个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EBAY,eBay Inc.,48569159680,0.7145045045045045,70.36236343631325,27.32333403943271,-3346000128.0,-0.06889145601952486,2.4173097224783033,0.37490959207799096,10.378048780487806,8.19243013795543,4,0.1291891891891892,0.9527027027027027,0.7060561299852289,1.0,0.042572293921697035,-0.05908037834787816,Consumer Cyclical,0.028330735163338942,0.2862305746295627,0.080447207199696,现金仅撑8个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
ECL,Ecolab Inc.,75636326400,0.44464343456955946,27.346224642709483,27.648468282874052,-8746699584.0,-0.1156415177773626,2.293177105064465,0.3932089503356282,9.321032005225343,1.464947509335588,4,0.11841777976767903,0.9348120787005945,0.9174696473308923,0.14881144856519812,0.04264019904644334,-0.002911144924141462,Basic Materials,0.02198678967041953,0.017420943003219086,0.12842550776607276,现金仅撑1个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
ED,"Consolidated Edison, Inc.",41647542272,0.5325097529258778,34.66613169979809,12.311752565761964,-27030000960.0,-0.6490179128330581,4.516702883342028,0.20978861583646272,3.106244931062449,0.29355966050923615,1,0.002127911100602908,0.7184064310202152,0.017795353435491844,0.4416991764195925,0.02587238970223038,0.005750945273349961,Utilities,0.04815410203325047,0.277491067884081,0.021219443683259676,现金仅撑0个月; 债务/EBITDA=4.5过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EFX,"Equifax, Inc.",20270843904,0.5644744423409334,57.01564809163167,31.11423023484282,-5297000160.0,-0.2613112796431112,2.841085105797057,0.32351098911013104,5.215261422515309,0.8746625530273814,4,0.1867314182237221,0.920750679068236,1.7178555202180827,0.5482481411364445,0.05848490317101085,-0.005747253356404247,Industrials,0.030905225404867287,0.21674806090203966,0.34227880106035,现金仅撑1个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EIX,Edison International,30687318016,0.48071646736035617,18.366590458389563,13.179286059542685,-42528998912.0,-1.3858819102349018,4.980403354224023,0.19118984374167045,4.893437296946069,0.4982698961937716,0,-0.037014029093544544,0.6627323083294507,-0.1520952988725803,0.2690548912011872,0.03904776111316921,0.0022437848530305615,Utilities,0.0690676193629863,0.0,0.00783773668754606,现金仅撑0个月; 债务/EBITDA=5.0过高,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EL,"Estee Lauder Companies, Inc. (T",29048514560,0.7397040346223649,35.74340671597944,21.87172432832336,-6173999616.0,-0.21254097531381652,3.957446484019936,0.2376738489242925,-1.9131652661064427,3.9670052385786803,3,0.046768113918749125,0.9579785006282284,,1.0,-0.06871717508347608,0.0025247892440807274,Consumer Defensive,0.022832492815770336,1.0,0.3287350513684497,利息覆盖-1.9x过低; 现金仅撑4个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EME,"EMCOR Group, Inc.",33170081792,0.19327130810714582,33.77443318997949,44.09977735345685,399901952.0,0.012056103886257188,0.27907266724869956,1.89009953056209,144.22995008319467,6.414340035206708,4,0.07001551003501502,0.9933623455251495,0.9343943394847806,0.0,0.15320031490276653,-0.022505159276995812,Industrials,0.02501560005800543,0.0,0.21075499275662246,现金仅撑6个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EMR,Emerson Electric Company,82861187072,0.528363676731794,27.55934733870335,16.523803710855585,-12265999872.0,-0.14803070418653053,2.3926809183650617,0.3784036101561086,8.581395348837209,3.5897779802906293,4,0.14803507992895204,0.9760768206039077,1.1631051024858263,0.42787892243931314,0.09282630664203761,-0.01638700860994413,Industrials,0.06248703624654729,0.8511233830093048,0.08503927139825962,现金仅撑4个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
EOG,"EOG Resources, Inc.",77971488768,0.6337791161101762,15.752494080830969,9.398329345098345,-4456999936.0,-0.05716191913766794,0.6599395851408867,1.0989740597395476,28.072340425531916,6.540356730671198,4,0.1527765476928527,0.7079975201487911,0.6927710843373494,0.7792637203672541,-0.08514403108878354,-0.029219678290551276,Energy,0.08572364213652359,0.2222395751991254,0.023350457096884325,现金仅撑7个月,,,,,,,,,,,,,,generic,2026-07-24 22:46 UTC
